EmplID - Employee Name,Employee - EmplID - Job Title,Terminal,Workforce Callout Number,Call out Reasons,Related Employee,Shift,Date Created
aakash,MOTOR VEHICLE OPERATOR,New York Ave,+(983) 657-7199,Annual Leave - Unscheduled,41365,AM and PM,11-09-2022 12:55 AM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,AM and PM,11-08-2022 11:53 PM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,11-08-2022 11:34 PM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Annual Leave - Unscheduled,108814,AM and PM,11-08-2022 08:19 PM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,PM,11-08-2022 10:34 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,11-08-2022 05:24 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Paid Family Leave,42379,PM,11-08-2022 05:03 AM
aakar,MOTOR VEHICLE OPERATOR,New York Ave,+(565) 326-9986,Unscheduled Sick Leave,42917,AM and PM,11-08-2022 05:02 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,11-08-2022 04:19 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Annual Leave - Unscheduled,111881,AM and PM,11-08-2022 04:12 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM,11-08-2022 02:50 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled sick leave for 3 or more days,42550,AM and PM,11-08-2022 12:05 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Annual Leave - Unscheduled,42379,PM,11-07-2022 01:27 PM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,FMLA,42232,PM,11-07-2022 12:26 PM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,AM and PM,11-07-2022 05:59 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled sick leave for 3 or more days,42550,AM and PM,11-07-2022 04:14 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,11-07-2022 03:35 AM
aardhna,Bus Attendant,New York Ave,+(314) 549-5819,Annual Leave - Unscheduled,123316,AM and PM,11-07-2022 01:58 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,11-07-2022 12:16 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,11-06-2022 11:57 PM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,FMLA,53347,AM and PM,11-06-2022 08:53 PM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled sick leave for 3 or more days,42550,AM and PM,11-04-2022 03:57 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,11-04-2022 12:52 PM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Late to Work,101589,AM,11-04-2022 05:45 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,11-04-2022 04:47 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,11-04-2022 04:43 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,AM and PM,11-04-2022 04:28 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,PM,11-04-2022 04:17 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,11-04-2022 12:35 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Annual Leave - Unscheduled,42180,AM and PM,11-04-2022 12:09 AM
aardhna,Bus Attendant,New York Ave,+(314) 549-5819,Unscheduled Sick Leave,123316,AM and PM,11-03-2022 11:51 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Paid Family Leave,42379,PM,11-03-2022 01:07 PM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,AM and PM,11-03-2022 05:31 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,11-03-2022 05:03 AM
aakar,MOTOR VEHICLE OPERATOR,New York Ave,+(565) 326-9986,Unscheduled Sick Leave,42917,PM,11-03-2022 04:57 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,11-03-2022 04:39 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled sick leave for 3 or more days,41858,AM and PM,11-03-2022 03:08 AM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(587) 797-6244,Unscheduled Sick Leave,42219,AM and PM,11-03-2022 02:54 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,11-03-2022 12:37 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Annual Leave - Unscheduled,42180,AM and PM,11-03-2022 12:22 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,FMLA,42232,PM,11-02-2022 12:32 PM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled sick leave for 3 or more days,97105,PM,11-02-2022 11:59 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled sick leave for 3 or more days,41858,PM,11-02-2022 09:45 AM
abhash,Bus Attendant,New York Ave,+(433) 996-1181,Unscheduled Sick Leave,101589,AM and PM,11-02-2022 05:09 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,11-02-2022 04:59 AM
aashiya,MOTOR VEHICLE OPERATOR,New York Ave,+(352) 508-8971,Unscheduled Sick Leave,41078,AM and PM,11-02-2022 04:56 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Annual Leave - Unscheduled,41462,AM and PM,11-02-2022 04:39 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Unscheduled Sick Leave,111881,AM and PM,11-02-2022 03:43 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled Sick Leave,41858,AM,11-02-2022 03:27 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,11-02-2022 01:42 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,11-01-2022 05:10 AM
aamosh,BUS ATTENDANT,New York Ave,+(160) 310-1933,Unscheduled Sick Leave,41297,AM and PM,11-01-2022 05:07 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Paid Family Leave,42379,AM and PM,11-01-2022 04:52 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,AM and PM,11-01-2022 04:27 AM
aasish,MOTOR VEHICLE OPERATOR,New York Ave,+(741) 955-1339,Unscheduled Sick Leave,41819,AM and PM,11-01-2022 04:02 AM
aayana,MOTOR VEHICLE OPERATOR,New York Ave,+(655) 959-4018,Unscheduled Sick Leave,41472,AM and PM,11-01-2022 03:49 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Unscheduled Sick Leave,41462,AM and PM,11-01-2022 03:48 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,10-31-2022 09:46 PM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled Sick Leave,41858,AM and PM,10-31-2022 05:37 PM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,PM,10-31-2022 11:38 AM
abdul,BUS ATTENDANT,New York Ave,+(242) 650-4685,Unscheduled Sick Leave,42536,PM,10-31-2022 11:24 AM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,PM,10-31-2022 09:53 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Late to Work,42550,AM,10-31-2022 05:31 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Annual Leave - Unscheduled,101589,AM,10-31-2022 05:28 AM
abash,MOTOR VEHICLE OPERATOR,New York Ave,+(719) 859-1445,Unscheduled Sick Leave,41435,AM and PM,10-31-2022 05:12 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-31-2022 04:52 AM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled Sick Leave,97105,AM and PM,10-31-2022 04:06 AM
aasish,MOTOR VEHICLE OPERATOR,New York Ave,+(741) 955-1339,Unscheduled Sick Leave,41819,AM and PM,10-31-2022 04:06 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Unscheduled Sick Leave,41462,AM,10-31-2022 04:05 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Paid Family Leave,111881,AM and PM,10-31-2022 03:54 AM
aayesha,MOTOR VEHICLE OPERATOR,New York Ave,+(929) 116-2774,Unscheduled Sick Leave,41858,AM and PM,10-31-2022 02:59 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,AM and PM,10-31-2022 01:42 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled sick leave for 3 or more days,107306,AM and PM,10-31-2022 12:41 AM
abdulla,BUS ATTENDANT,New York Ave,+(739) 925-1468,Unscheduled Sick Leave,42818,AM and PM,10-31-2022 12:37 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM and PM,10-30-2022 10:26 PM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(587) 797-6244,Annual Leave - Unscheduled,42219,AM and PM,10-28-2022 01:07 PM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled Sick Leave,97105,PM,10-28-2022 12:10 PM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Unscheduled Sick Leave,108814,PM,10-28-2022 11:03 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Paid Family Leave,42379,PM,10-28-2022 10:43 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Late to Work,41958,AM,10-28-2022 06:20 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,AM,10-28-2022 05:13 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,Unscheduled Sick Leave,41452,AM and PM,10-28-2022 05:11 AM
aarifun,BUS ATTENDANT,New York Ave,+(379) 284-5251,Unscheduled Sick Leave,41678,AM and PM,10-28-2022 04:30 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-28-2022 04:17 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,AM and PM,10-28-2022 03:17 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-28-2022 01:27 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,10-28-2022 12:13 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Annual Leave - Unscheduled,111881,AM and PM,10-27-2022 09:12 PM
aakib,Bus Attendant,New York Ave,+(470) 199-4516,Late to Work,41431,AM and PM,10-27-2022 08:42 PM
aarju,MOTOR VEHICLE OPERATOR,New York Ave,+(802) 818-4702,Annual Leave - Unscheduled,42304,PM,10-27-2022 12:36 PM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-27-2022 11:40 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Annual Leave - Unscheduled,101589,AM,10-27-2022 05:26 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-27-2022 05:05 AM
aarifun,BUS ATTENDANT,New York Ave,+(379) 284-5251,Unscheduled Sick Leave,41678,AM and PM,10-27-2022 04:21 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,AM and PM,10-27-2022 03:34 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,10-27-2022 03:09 AM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled Sick Leave,97105,AM and PM,10-27-2022 02:30 AM
aalina,Bus Attendant,New York Ave,+(608) 926-4235,Unscheduled Sick Leave,112055,PM,10-26-2022 11:50 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM and PM,10-26-2022 04:53 AM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Unscheduled Sick Leave,97105,AM and PM,10-26-2022 04:31 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,FMLA,42232,AM and PM,10-26-2022 04:10 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,10-26-2022 01:34 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Unscheduled Sick Leave,41462,AM and PM,10-25-2022 08:31 PM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-25-2022 08:31 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,10-25-2022 01:42 PM
aasim,BUS ATTENDANT,New York Ave,+(235) 549-6111,Unscheduled Sick Leave,42193,PM,10-25-2022 11:52 AM
abhinav,Bus Attendant,New York Ave,+(676) 562-6347,Unscheduled Sick Leave,120372,AM,10-25-2022 11:10 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,PM,10-25-2022 10:17 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Unscheduled Sick Leave,101589,AM,10-25-2022 04:53 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Paid Family Leave,111881,AM and PM,10-25-2022 03:41 AM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(322) 577-6759,Unscheduled Sick Leave,42219,AM,10-25-2022 03:03 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Annual Leave - Unscheduled,41462,AM and PM,10-25-2022 12:52 AM
abhinwav,MOTOR VEHICLE OPERATOR,New York Ave,+(638) 973-9607,Unscheduled Sick Leave,42385,AM and PM,10-25-2022 12:04 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,AM and PM,10-25-2022 12:03 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-24-2022 08:42 PM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,PM,10-24-2022 11:25 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,10-24-2022 11:11 AM
abhinav,Bus Attendant,New York Ave,+(648) 492-1788,Unscheduled Sick Leave,120372,AM and PM,10-24-2022 06:55 AM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,Late to Work,53347,AM,10-24-2022 06:33 AM
abdul,BUS ATTENDANT,New York Ave,+(242) 650-4685,Unscheduled sick leave for 3 or more days,42536,AM and PM,10-24-2022 05:34 AM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,AM and PM,10-24-2022 05:32 AM
aardhna,Bus Attendant,New York Ave,+(314) 549-5819,Unscheduled Sick Leave,123316,AM and PM,10-24-2022 05:25 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-24-2022 04:45 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM,10-24-2022 04:17 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Annual Leave - Unscheduled,42550,AM and PM,10-24-2022 04:15 AM
aanik,MOTOR VEHICLE OPERATOR,New York Ave,+(351) 864-4673,Unscheduled Sick Leave,42219,AM and PM,10-24-2022 03:39 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Paid Family Leave,111881,AM and PM,10-24-2022 03:19 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Unscheduled Sick Leave,109679,AM and PM,10-24-2022 03:14 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Unscheduled Sick Leave,41958,AM and PM,10-24-2022 02:30 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Unscheduled Sick Leave,41462,AM and PM,10-24-2022 01:04 AM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,AM and PM,10-23-2022 10:51 PM
aaradhana,BUS ATTENDANT,New York Ave,+(922) 333-7575,Annual Leave - Unscheduled,97105,AM and PM,10-23-2022 10:04 PM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,AM and PM,10-23-2022 06:58 PM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,10-21-2022 12:06 PM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,PM,10-21-2022 10:52 AM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Annual Leave - Unscheduled,108814,PM,10-21-2022 09:55 AM
abhinav,Bus Attendant,New York Ave,+(128) 966-7205,Unscheduled Sick Leave,120372,AM and PM,10-21-2022 06:20 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-21-2022 05:01 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-21-2022 05:01 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,AM and PM,10-21-2022 02:20 AM
abhinwav,MOTOR VEHICLE OPERATOR,New York Ave,+(638) 973-9607,Unscheduled Sick Leave,42385,AM and PM,10-21-2022 12:34 AM
aasim,BUS ATTENDANT,New York Ave,+(662) 425-6860,Unscheduled Sick Leave,42193,AM and PM,10-20-2022 11:59 PM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,AM and PM,10-20-2022 10:57 PM
aarav,MOTOR VEHICLE OPERATOR,New York Ave,+(943) 565-4242,Unscheduled Sick Leave,41106,AM and PM,10-20-2022 09:44 PM
aayana,MOTOR VEHICLE OPERATOR,New York Ave,+(655) 959-4018,Unscheduled Sick Leave,41472,PM,10-20-2022 11:23 AM
aahim,MOTOR VEHICLE OPERATOR,New York Ave,+(240) 893-7656,Unscheduled Sick Leave,42458,PM,10-20-2022 10:12 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-20-2022 05:33 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Unscheduled Sick Leave,101589,AM,10-20-2022 05:16 AM
aashik,BUS ATTENDANT,New York Ave,+(714) 732-9685,Unscheduled Sick Leave,41462,AM,10-20-2022 04:22 AM
aasim,BUS ATTENDANT,New York Ave,+(235) 549-6111,Unscheduled Sick Leave,42193,AM and PM,10-20-2022 03:32 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,AM and PM,10-19-2022 10:28 PM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,AM,10-19-2022 10:18 PM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Annual Leave - Unscheduled,108814,AM and PM,10-19-2022 06:25 PM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-19-2022 05:37 PM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Annual Leave - Unscheduled,42550,PM,10-19-2022 11:34 AM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,PM,10-19-2022 11:21 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-18-2022 07:49 PM
abhinav,Bus Attendant,New York Ave,+(648) 492-1788,Unscheduled Sick Leave,120372,AM and PM,10-18-2022 03:26 PM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,PM,10-18-2022 11:25 AM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,Late to Work,53347,AM,10-18-2022 06:41 AM
abdul,BUS ATTENDANT,New York Ave,+(242) 650-4685,Unscheduled sick leave for 3 or more days,42536,AM and PM,10-18-2022 05:00 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Unscheduled Sick Leave,101589,AM,10-18-2022 04:46 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Unscheduled Sick Leave,109679,AM and PM,10-18-2022 04:18 AM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,AM and PM,10-18-2022 03:46 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Paid Family Leave,111881,AM and PM,10-18-2022 03:45 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Unscheduled Sick Leave,42180,AM and PM,10-18-2022 03:07 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,FMLA,113159,AM and PM,10-18-2022 02:01 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-17-2022 04:18 PM
aashu,BUS ATTENDANT,New York Ave,+(157) 979-8813,Unscheduled Sick Leave,42550,PM,10-17-2022 11:49 AM
aatam,BUS ATTENDANT,New York Ave,+(893) 993-5863,Unscheduled Sick Leave,113159,PM,10-17-2022 11:32 AM
abhaysingh,BUS ATTENDANT,New York Ave,+(464) 243-9674,Unscheduled Sick Leave,42379,PM,10-17-2022 11:27 AM
aansu,BUS ATTENDANT,New York Ave,+(927) 827-7604,Annual Leave - Unscheduled,41958,PM,10-17-2022 11:22 AM
aahim,MOTOR VEHICLE OPERATOR,New York Ave,+(240) 893-7656,Unscheduled Sick Leave,42458,PM,10-17-2022 10:09 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-17-2022 05:13 AM
aakash,MOTOR VEHICLE OPERATOR,New York Ave,+(983) 657-7199,Unscheduled Sick Leave,41365,AM and PM,10-17-2022 05:02 AM
aarifun,BUS ATTENDANT,New York Ave,+(379) 284-5251,Unscheduled Sick Leave,41678,AM and PM,10-17-2022 04:30 AM
aaditya,MOTOR VEHICLE OPERATOR,New York Ave,+(921) 154-9304,Unscheduled Sick Leave,100688,AM and PM,10-17-2022 04:12 AM
aanil,Motor Vehicle Operator,New York Ave,+(439) 587-9331,Annual Leave - Unscheduled,109679,AM and PM,10-17-2022 03:17 AM
abida,BUS ATTENDANT,New York Ave,+(334) 159-8974,Unscheduled Sick Leave,42180,AM and PM,10-17-2022 01:28 AM
aashif,Bus Attendant,New York Ave,+(156) 152-8823,Unscheduled Sick Leave,97504,PM,10-14-2022 10:36 AM
aajad,Bus Attendant,New York Ave,+(465) 353-2371,FMLA,53347,AM and PM,10-14-2022 05:52 AM
aamil,Bus Attendant,New York Ave,+(993) 256-6231,Late to Work,111881,AM,10-14-2022 05:13 AM
abhash,Bus Attendant,New York Ave,+(471) 563-3861,Annual Leave - Unscheduled,101589,AM,10-14-2022 04:57 AM
aanamika,BUS ATTENDANT,New York Ave,+(367) 894-4491,FMLA,42232,AM and PM,10-14-2022 03:54 AM
abhimanyu,Bus Attendant,New York Ave,+(555) 987-2462,Unscheduled Sick Leave,103558,AM and PM,10-14-2022 03:46 AM
aachal,BUS ATTENDANT,New York Ave,+(289) 888-1482,FMLA,68058,AM and PM,10-14-2022 02:59 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,AM and PM,10-14-2022 02:23 AM
aadesh,BUS ATTENDANT,New York Ave,+(953) 638-6905,FMLA,41452,AM and PM,10-14-2022 01:25 AM
aakash,MOTOR VEHICLE OPERATOR,New York Ave,+(983) 657-7199,Unscheduled Sick Leave,41365,AM and PM,10-13-2022 11:46 PM
aanya,MOTOR VEHICLE OPERATOR,New York Ave,+(743) 981-1618,Unscheduled Sick Leave,41484,AM and PM,10-13-2022 10:35 PM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,AM and PM,10-13-2022 10:33 PM
aakar,MOTOR VEHICLE OPERATOR,New York Ave,+(565) 326-9986,Unscheduled Sick Leave,42917,AM and PM,10-13-2022 09:48 PM
aansi,Bus Attendant,New York Ave,+(576) 666-5406,Paid Family Leave,108814,AM and PM,10-13-2022 08:56 PM
aajad,Bus Attendant,New York Ave,+(625) 253-8119,Unscheduled Sick Leave,53347,PM,10-13-2022 12:52 PM
aalina,Bus Attendant,New York Ave,+(666) 994-4045,Unscheduled Sick Leave,112055,PM,10-13-2022 11:46 AM
aabida,Motor Vehicle Operator,New York Ave,+(123) 958-8307,Unscheduled Sick Leave,41820,PM,10-13-2022 11:13 AM
aakash,MOTOR VEHICLE OPERATOR,New York Ave,+(442) 581-3057,Annual Leave - Unscheduled,41365,PM,10-13-2022 10:59 AM
aarati,Motor Vehicle Operator,New York Ave,+(689) 624-7135,Unscheduled Sick Leave,107306,PM,10-13-2022 10:11 AM
